1.000000000000000000e+00;5.098529777289267706e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.097889439269277864e+04;2.972523719117679472e-02;2.474780723847253353e-02;6.895840848198767162e+03;-3.940712379184664882e-01;-3.410516758179466738e-04;-4.039573142791518380e-04;-3.418695492185630600e-04;6.585357304129936127e-07;8.179551961365103088e-07
1.000000000000000000e+00;5.111788825821826698e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.130672297518650703e+04;2.930142076286053679e-02;2.439304753749174312e-02;7.115881047956808288e+03;-3.882119961113880691e-01;-3.358429441255630899e-04;-3.977087986318020014e-04;-3.362856000067703118e-04;3.617128761973997359e-07;4.427001512212195208e-07
1.000000000000000000e+00;5.124750769012148766e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.167739495206316678e+04;2.900024380235034088e-02;2.413547986207176949e-02;7.341507938494782138e+03;-3.827607879244043776e-01;-3.322310409311215540e-04;-3.921718283187992080e-04;-3.327955780786809401e-04;5.875551674211510213e-07;5.645936069209950766e-07
1.000000000000000000e+00;5.137422542631968625e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.200038178307974522e+04;2.858474565884757887e-02;2.379328275365922424e-02;7.595161696076656881e+03;-3.786852006986210495e-01;-3.284484224393795487e-04;-3.879738316308592905e-04;-3.291396049641287535e-04;4.571205373203957665e-07;6.912516499125437447e-07
1.000000000000000000e+00;5.149810802910535834e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.229811033142805536e+04;2.813100988885683731e-02;2.340957726540308231e-02;7.818936047206527292e+03;-3.733346554578252374e-01;-3.236913554941034214e-04;-3.821414317407893996e-04;-3.234104301682622258e-04;1.176988325261758213e-08;-2.809534211833506110e-07
1.000000000000000000e+00;5.161921954199391038e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.263477175710043593e+04;2.777581032252373489e-02;2.311982518125735644e-02;8.032376697477287053e+03;-3.673945919553640582e-01;-3.189187729519899145e-04;-3.763369350090961453e-04;-3.189858963113701589e-04;4.377589605598073138e-07;6.713007238770716585e-08
1.000000000000000000e+00;5.173762173101319917e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.290392833108389823e+04;2.729683638104945381e-02;2.271400368417829038e-02;8.271576679221578161e+03;-3.627419954073448083e-01;-3.133991292839943842e-04;-3.716598706133850279e-04;-3.137319946664565489e-04;3.041071957465300303e-07;3.328986723310759266e-07
1.000000000000000000e+00;5.185337429487438143e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.324358110040968495e+04;2.699227890804035621e-02;2.243814628994043187e-02;8.470059927043939751e+03;-3.565114840889396786e-01;-3.084910246533606091e-04;-3.651191213639838162e-04;-3.088358091799367402e-04;2.662825994748505124e-07;3.448190084757446721e-07
1.000000000000000000e+00;5.196653504786308275e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.358127745868167403e+04;2.668945418464877331e-02;2.217389486552498457e-02;8.719059017457875598e+03;-3.523742958079381093e-01;-3.057277747131780443e-04;-3.606637668142618808e-04;-3.060058569009227046e-04;3.774243927981715849e-07;2.781099987456471132e-07
1.000000000000000000e+00;5.207716007888170573e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.383780714032910146e+04;2.624410487328508734e-02;2.179124161728661704e-02;8.971094523412748458e+03;-3.482714971788024583e-01;-3.013597761091322148e-04;-3.563845056499699289e-04;-3.016475622248656154e-04;3.722386825430024750e-07;2.878148972231947800e-07
1.000000000000000000e+00;5.218530388970600065e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.411705502728988358e+04;2.585340556788981795e-02;2.146952912647545966e-02;9.176918073025515696e+03;-3.423647084490734072e-01;-2.961521512591423571e-04;-3.503062641973499138e-04;-2.966028492166821948e-04;5.454009167580463534e-07;4.507430318446025532e-07
1.000000000000000000e+00;5.229101951515230162e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.429908263918104058e+04;2.531922184993720334e-02;2.100969359561702041e-02;9.393888004012076635e+03;-3.371906363889433655e-01;-2.893734004610904451e-04;-3.453164572475892640e-04;-2.903151501502448050e-04;4.485518782929900856e-07;9.418438735405790099e-07
1.000000000000000000e+00;5.239435862754744377e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.458251843604423084e+04;2.499770168172098933e-02;2.070659306228635546e-02;9.550678691211413025e+03;-3.302631746699929982e-01;-2.844834492175288233e-04;-3.378505177071532964e-04;-2.842389529944317123e-04;1.621252542497614014e-07;-2.445206751649396374e-07
1.000000000000000000e+00;5.249537162757969888e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.494291908111910379e+04;2.481813388916060195e-02;2.052379811973862808e-02;9.784492708760330061e+03;-3.258922733277287431e-01;-2.823966940877765909e-04;-3.328815190876602660e-04;-2.824113300230784085e-04;1.362980896688944002e-07;1.463739904086257050e-08
1.000000000000000000e+00;5.259410772336474693e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.512172581319259552e+04;2.434730920028843615e-02;2.011099849588680530e-02;1.008123405408313920e+04;-3.231204559690122324e-01;-2.786603120151616105e-04;-3.299889402433759137e-04;-2.791942553094462431e-04;3.583357422178023236e-07;5.339966939534244795e-07
1.000000000000000000e+00;5.269061499932173653e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.528192201165117513e+04;2.387473652931693807e-02;1.969271407926810255e-02;1.026109837587259972e+04;-3.168062193291091289e-01;-2.725653498254333273e-04;-3.234632147124953043e-04;-2.728215860141441885e-04;4.544686299808400874e-07;2.562618148921338078e-07
1.000000000000000000e+00;5.278494047625221341e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.547471722634441539e+04;2.347393019685668769e-02;1.933832132857253236e-02;1.043749266905160948e+04;-3.104870715876502096e-01;-2.669589714015673941e-04;-3.166441544363521473e-04;-2.672037667106049808e-04;3.691423629461108946e-07;2.448197910173797669e-07
1.000000000000000000e+00;5.287713016382750375e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.554121178689525732e+04;2.291894489998640150e-02;1.883714705117538538e-02;1.064154866691299503e+04;-3.050559673232321467e-01;-2.606492901432847279e-04;-3.110386845418627822e-04;-2.605650642170154229e-04;3.091819534900447809e-07;-8.423434970517829528e-08
1.000000000000000000e+00;5.296722910654333205e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.579071524442439113e+04;2.265352232720902262e-02;1.857869903202427272e-02;1.077600239011292433e+04;-2.975811808394693836e-01;-2.548090808547853704e-04;-3.028608050471889705e-04;-2.555856360663042955e-04;4.244896647804499737e-07;7.766328748041149886e-07
1.000000000000000000e+00;5.305528142404997816e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.577856374379391127e+04;2.203544496830835142e-02;1.803418271145841925e-02;1.104015168651111708e+04;-2.936649582142466519e-01;-2.494738236946988756e-04;-2.988541981570179570e-04;-2.500359418087363191e-04;5.374953523938226909e-07;5.621743314713415932e-07
1.000000000000000000e+00;5.314133034665069921e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.588348228139493949e+04;2.162265122435015965e-02;1.763296717350063339e-02;1.113762312550142451e+04;-2.854677163396048822e-01;-2.421361748242537612e-04;-2.899826929245410316e-04;-2.426542088746528149e-04;3.503342573752434024e-07;5.180858589834632857e-07
1.000000000000000000e+00;5.322541824665446342e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.600389633192619658e+04;2.125662458703569610e-02;1.726325079191596765e-02;1.132889419716799603e+04;-2.797160284212406589e-01;-2.378703993798457342e-04;-2.834213509313978827e-04;-2.381355949506457114e-04;3.002876180170157663e-07;2.652220930089170971e-07
1.000000000000000000e+00;5.330758666617467334e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.601668181961825758e+04;2.076370550541058180e-02;1.680423476602305871e-02;1.155479705706881032e+04;-2.743779203080158324e-01;-2.329699842111675331e-04;-2.773589170913447156e-04;-2.331402201765589855e-04;4.034799106511356157e-07;1.702529906909921665e-07
1.000000000000000000e+00;5.338787634189073650e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.593004508152485323e+04;2.017827509132400637e-02;1.625771768242806684e-02;1.172089435454219529e+04;-2.674690637529640869e-01;-2.251716494327588752e-04;-2.698150085729491177e-04;-2.259126722863098887e-04;3.555856289516835957e-07;7.410969632476290037e-07
1.000000000000000000e+00;5.346632722720875641e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.581663994184107105e+04;1.958328837614765894e-02;1.571609953338641910e-02;1.183604181425076604e+04;-2.593951789834462729e-01;-2.177261524819425816e-04;-2.608712897975703029e-04;-2.177887660577577380e-04;3.216481792241526947e-07;6.261983779981257293e-08
1.000000000000000000e+00;5.354297851220872317e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.559269410373878054e+04;1.889538501691574376e-02;1.508084926892645609e-02;1.195518256853511957e+04;-2.512305049309850880e-01;-2.085782643207505975e-04;-2.522295986097346167e-04;-2.087061539815680193e-04;4.156549855891327202e-07;1.279024510616025598e-07
1.000000000000000000e+00;5.361786864170578149e+00;1.985647731218320722e+00;6.252513092488024560e-01;1.549501712890151975e+04;1.839232979950607486e-02;1.459207616495905580e-02;1.200805848967935526e+04;-2.419046325179320944e-01;-2.006888353785677261e-04;-2.418497734332091963e-04;-2.008085413076682508e-04;2.156491614857486221e-07;1.197179008901747655e-07
